dataset,system_id,lane,family,dimension,condition_exponent,epsilon,seed,U_absolute,reference_error_absolute,reference_response_relative,U_relative_to_parent,I_eff,I_eff_status,R_U,R_U_status,coverage,undercoverage
development,NONSYMMETRIC_D08_C06_E1eM15,binary64-operand,NONSYMMETRIC,8,6,1e-15,9167886977579213811,0.0000000000259394000024491333753717364638335140242830884,7.47669223065113061869136991361404965284911721e-16,0.000000000551554688532695249349498655643774865375318453,0.000000000015845010426175764628821291289880525950221107,34693.68432220476910232763354997607317245281162372372400971196278727475292650639556805318237945260472,FINITE,0.02872790451356393216021357534617332657096467781925503708314210765588670314409814799313595958525251228,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C06_E1eM14,decimal-source,NONSYMMETRIC,8,6,1e-14,15362983648756837360,0.000000000169980089663866299206918924527765694221850958,3.44673597693667791560512936206806537593493873e-16,0.00000000391885584685182826820908054135118607093729759,0.000000000110882784347881230324869422408525736657091736,493162.4899651810693010180004976337593366692270260242221841666246429777735613072443264835102088563433,FINITE,0.02829468311189801785072770344707172339061685947291969133592475383720780991474316359261741198457643015,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C06_E1eM14,binary64-operand,NONSYMMETRIC,8,6,1e-14,15362983648756837360,0.000000000132886120716201627317165194189636515991339441,3.37589394050488012207998118471339581591440708e-16,0.0000000039188558610102183672692995726658777910205943,0.0000000000866853470623469149707331033978979928350277463,393632.3920659898169107587503251650867147607216359159382480592080469017258611722515653891318306313607,FINITE,0.02212006517637033448950831608369623153213954262653113710912604012942617145050250242570685015037624180,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C06_E1eM12,decimal-source,NONSYMMETRIC,8,6,1e-12,4117126953774991640,0.0000000000847275196908969264446718862684518156232440295,3.12932606847790116439480826394562702886018499e-16,0.000000556082872129211508913214042174107758662527655,0.0000000000587479647477718617317869427338438235982233263,270753.2479416830052085554449798664011671396590108809819824942289987707424297969469688453416970522728,FINITE,0.0001056460604924389306578430632971662976416689186083721038406472521772924787063023736700404978992478691,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C06_E1eM12,binary64-operand,NONSYMMETRIC,8,6,1e-12,4117126953774991640,0.0000000000465156477991533881080357570970536508257950104,2.83854828983546536630793051196970354745348983e-16,0.000000556082872142326056017732673172155961551078528,0.0000000000322527987021675394722212826340094894960126097,163871.2575922026601918226998602649424685671905847708445122098866318005722660053305210652505366557138,FINITE,0.00005799998582569655236668662236772644465901689900806547520811280084741495333177776312531158631250534356,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C06_E1eM8,decimal-source,NONSYMMETRIC,8,6,1e-8,4638177383173944616,0.000000000180921050564251761725821315519699855352344108,3.2153791423044669297046275839216205394120719e-16,0.00487882263646259532086541331056183366846327559,0.0000000000988477293275656605309103530193333688663761098,562674.0815224215842203501275955135306241202122108765706361200727381130508934987021888578543295475938,FINITE,2.026057036564778607001962576386121085241777333985327797538011341217992510514004030192079838313463147E-8,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C06_E1eM8,binary64-operand,NONSYMMETRIC,8,6,1e-8,4638177383173944616,0.000000000125986373605995289222263434774584135388960679,3.44835644881528769346478247705248030901228379e-16,0.00487882263646254918403982892270745870173140518,0.0000000000688337090588820003000422028348233693205313365,365351.9451252755027193107344026901108364151770574279011288252242558236074439137186487756385894894604,FINITE,1.410867215062171928253853175641782408431032546015431659938094766398070701633057683367584380114359748E-8,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM16,decimal-source,NONSYMMETRIC,8,8,1e-16,15476274101243800514,0.00000000249583314181521915574746084289771026490018927,1.79012636631931076078269434100294060344788448e-16,0.00000000618486126036629057734625016940959935165929812,0.00000000219745855174873890111059599909339771414733422,13942217.64884071398176667717642990586503864337328336776791663054534965028715958840594107669034202913,FINITE,0.3552963371758151937328111842557165750776054729772431909031900381407353458107188387334380112686536583,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM16,binary64-operand,NONSYMMETRIC,8,8,1e-16,15476274101243800514,0.00000000310557926235479292675263606573655197809507114,1.7398506452658846937749077697220104852244034e-16,0.000000006184861261108547452091936350692958785095046,0.00000000273431007620633967071716488504617485531292176,17849688.82705559488973680907936206161074483680286070873128956443575149104676979448389275214315564197,FINITE,0.4420972372331362376923370746946738174821873215343699955798053963916097343631980273230476904857742357,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM15,decimal-source,NONSYMMETRIC,8,8,1e-15,10580511436794185340,0.000000042781449118635287758091348859626310375204052,2.01650593298418089228023888880777709692359145e-16,0.0000000265564271379919571922212972105025861208760798,0.0000000283327068198821193086306276960995670315054553,212156326.5391637215499654731411438815960321021073213889722183036859071511675334543285931771205387862,FINITE,1.066886997737319647252430266884205524983988165402895106372505012481242134917377793032704333005063767,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM15,binary64-operand,NONSYMMETRIC,8,8,1e-15,10580511436794185340,0.0000000299106143008614474929674758847834002304282889,1.94496615728108594481236231469823520622872161e-16,0.0000000265564271473523106146033487026179694750107488,0.0000000198087882305917104620929145606752368031318889,153784754.5001718720976473838387513197488605129614144467477635263124019776294768918101784596875419481,FINITE,0.7459131501643532191871243870715708242916363245018803232684686445402102338981261631002858436986979030,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM14,decimal-source,NONSYMMETRIC,8,8,1e-14,5279057991999966420,0.00000000323671293200266161840642804877078561785050278,1.45767840921920481499967138971748144500452656e-16,0.000000551890474690918747580280213572404571704860295,0.00000000255088714371996819001886899975863399484794927,22204574.83304828621196897461500044671769432204209475230666879994146658968045201525595519334918132022,FINITE,0.004622089455609048856577013114850544302186089183362750500344003556959779664427365063274427461373374326,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM14,binary64-operand,NONSYMMETRIC,8,8,1e-14,5279057991999966420,0.00000000273457316116461456015137158936775968185533497,1.25453541926145764734022022678990888535228114e-16,0.000000551890474684398424448259299862041933363075491,0.00000000215514556493598602747453882631293101026393848,21797496.66035297757248216754484080914011021568153138694142863200169113755296391337263577185952180042,FINITE,0.003905024028849959339390650154351379348101696993682923807580737396867498057622697033585299951158283522,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM12,decimal-source,NONSYMMETRIC,8,8,1e-12,11126506733593128353,0.0000000080145393228012660299797734345619039350826178,2.32525854834262600700095004614494745712738591e-16,0.0000145748701807696436540138492455592971020501844,0.00000000544062380185680291825298896779659453257451359,34467303.98438396174580596430454911145325253361213456159840745717072534618236896864567537252704150993,FINITE,0.0003732879767968886427358624075315963824726853181021403113887673761213951785483485035287823092946027520,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM12,binary64-operand,NONSYMMETRIC,8,8,1e-12,11126506733593128353,0.00000000244780642965311216114787287691931928629522676,2.18861366270207152754623413509136465938484819e-16,0.0000145748701807656694852430859552388095047713347,0.00000000166167927900989274110780740477283376517360583,11184278.30077164082893026509394395849923899369928613141630813421012640585087718773211640551759096771,FINITE,0.0001140098853986909988958795958260317118603572441578483883595587865304157123862628919492885928197806622,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM8,decimal-source,NONSYMMETRIC,8,8,1e-8,8643252055699451114,0.00000000902891238283763285483918922000482235127155792,4.3188848976189697488699902644045498194749339e-16,0.0513601816408655014507835996411045378014135499,0.00000000621575962258535514256959905826467067612202378,20905656.42954581376476855491778188511075950212139204929881550752930549285911472771320249290896226245,FINITE,1.210229291253069178560164680394468931249641387342320269079745288183731273516299220047510727209617112E-7,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C08_E1eM8,binary64-operand,NONSYMMETRIC,8,8,1e-8,8643252055699451114,0.000000009014233432291200525633687391461827637435672,4.2614832860887518135741605767611649656861655e-16,0.0513601816408654944238962839208652523142074461,0.0000000062056542162817262992906760448548190437737278,21152807.19677440857512695391136054709752132339467078972505021901270041268906751086935569962031909618,FINITE,1.208261734678933647146168701056927292213759346759658919360705145792133956220286089645072417510273068E-7,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C10_E1eM16,decimal-source,NONSYMMETRIC,8,10,1e-16,10905083731053522153,0.00000249423039729552151047774353662771404285729934,2.85753383105835022462720281984731014179249056e-16,0.000000513395893218171504376987352740040119356278293,0.0000018239619089618721914455988213614441307730091,8728611959.676182268179991717131188203453008999430902562003867724511117527974184768566296524551034927,FINITE,3.552739577888998915458587228079625547716122807496854542886448416884970574394091888354695329120823257,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C10_E1eM16,binary64-operand,NONSYMMETRIC,8,10,1e-16,10905083731053522153,0.00000174291798346335487045095395574864290840892523,2.87732373753019406111908526605057557074149653e-16,0.000000513395893249939074953704747447662904111371449,0.00000127454785882201772615288048028585925347415403,6057427465.424595924320832026620356215105042837445659246785189458593169838400692829330875286257156818,FINITE,2.482582886968134074824333074441997069911856623772449557540784718287385129264670772078951241989615863,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C10_E1eM15,decimal-source,NONSYMMETRIC,8,10,1e-15,12947318123120723973,0.000000759193199354570973676240565769468784617344333,4.42054166980785022391556857758627125348699122e-16,0.00000304241899415202621103545744525561727596251038,0.000000570644552781623083123189015490676627788148252,1717421203.242658684497399458433018917823951308914124866583719162685652623037046140861085379475011567,FINITE,0.1875627761588674281503203005148028125460993684501091973987248405228302163898871178841942216290857148,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C10_E1eM15,binary64-operand,NONSYMMETRIC,8,10,1e-15,12947318123120723973,0.00000041676099076889974597603227476130642585817425,3.61980743437493139919940598296122468507416456e-16,0.00000304241899413181494443184156049653103295863559,0.000000313256743337967133115281130489862313052571223,1151334700.324648797221287046025668819289245460909125083104832199871123567327963383995296450667238044,FINITE,0.1029630514213109281599653940658394972048352405677675691840975597129918256895697747172409674049930484,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C10_E1eM14,decimal-source,NONSYMMETRIC,8,10,1e-14,8012215977230250822,0.00000051972826317349959832428424085553064169151324,3.8369412210313280250376070513332658875874678e-16,0.0000580780988314357038394771180997168313029007641,0.000000334786404651004680624796748832785957348194341,1354537985.426324304726954456915285236958957915451268998365503704818651763950048370497633603231466138,FINITE,0.005764417420457919014872417948939239544385188963935125982846923276726651339261607067391152111253378869,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C10_E1eM14,binary64-operand,NONSYMMETRIC,8,10,1e-14,8012215977230250822,0.000000659149018026994966573482389331921062019960778,3.66029397330979384825159588820680177183503471e-16,0.000058078098831409604368720745370005916451918712,0.000000424595207747689558700050991792564557405293717,1800808959.152983892945057192779985517841839184278002895499547547072372747879439867874663189469692132,FINITE,0.007310762857100642380617688135794190084617605096028193235645912879412734460620566963716252627461726256,FINITE,TRUE,FALSE
development,NONSYMMETRIC_D08_C10_E1eM12,decimal-source,NONSYMMETRIC,8,10,1e-12,5548796162926088972,0.00000208844465536348911891407247045341238470072755,3.72815166504232467659294386788019132689306366e-16,0.00121482947937799347022703527737988969311415102,0.0000011880746544864570032055599961259579602072667,5601823216.974139873988052953456011272983230226063440519975148799701030195312235869355963102451804481,FINITE,0.0009779764770729508127422916402038628885200059521810285518692173258615077970115859513020601715371238922,FINITE,TRUE,FALSE
