dataset,system_id,family,dimension,condition_exponent,epsilon,seed,U_legacy,U_source_z,U_source_zg,U_binary_z,U_binary_zg,U_sub,U_source_r1,U_binary_r1,error_source_direct,error_binary_direct,error_source_z,error_source_zg,error_binary_z,error_binary_zg,error_subtraction,source_drift_z,source_drift_zg,arithmetic_error_z,arithmetic_error_zg,source_coverage,binary_coverage,source_severe_undercoverage,binary_severe_undercoverage,source_parent_z_coverage,source_parent_zg_coverage,binary_parent_z_coverage,binary_parent_zg_coverage,subtraction_coverage,eta_source_reference,eta_binary_reference,relative_U_source_r1,relative_U_binary_r1,source_reference_label,binary_reference_label,maximum_reference_relative_residual,finite
development,NONSYMMETRIC_D02_C02_E1eM8,NONSYMMETRIC,2,2,1e-8,5169726596858374889,3.9162574022830865e-15,4.29873951735080244987113282307993013932651651e-15,2.78395024264747510052494925130373446584710645e-15,4.80135558821483738434608278883217578237104895e-15,1.97500917593604391178851389121149547356605367e-15,1.91009958048260434875854258831979696760371839e-16,7.2736997180465379852719363332156443019339948e-15,6.96737472219914173101045093887565095269747446e-15,9.25384736706647254959405063940057182150821618e-17,6.26779085160523606725737868605683637886634331e-17,1.19574679205636336815093090180990954702780375e-16,5.89685095092601128719925855019698175083461183e-17,1.04833544971185865592725316127148901698066605e-16,4.21605399550504367737155992031574769353635079e-17,0.0,1.90627780328203472278319223608275809602393383e-17,4.9799366225995880438795958356336306248525235e-17,1.04833544971185865592725316127148901698066605e-16,4.21605399550504367737155992031574769353635079e-17,True,True,False,False,True,True,True,True,True,0.000000581496516636789544025269132283762481567393317,0.00000058149651663185447907904858912925091057351534,8.45550417154494107163377805047172566633835074e-15,8.09940859699024052510951263051824343021679751e-15,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D02_C04_E1eM16,NONSYMMETRIC,2,4,1e-16,6273133780200723991,3.2459121844295616e-15,0.000000000000221601847539169221520598141688264925770934557,0.000000000000277433060456136457647430143124409865263957383,0.000000000000211193443075276436772658359168963016269910527,0.00000000000013297777055814384334923997698931623807126194,1.60118641699413501849758448835879217989291127e-16,0.000000000000499195026637005092669878043261510670252881231,0.000000000000344331332275119693623748094607115133559161758,7.34486153321596165686745067698472387283568587e-17,5.94614933147400649534557120886549715250030496e-17,3.14018491736755011878676474392712698284684664e-17,9.94336569853846850190083808690469530852521761e-17,2.11461983814470110349625285261823744313558378e-17,5.13104360029884412514652251521965428991148229e-17,0.0,2.12056729146465547479683097106648406806930444e-17,6.15928971967294725216198182702324871000269141e-17,2.11461983814470110349625285261823744313558378e-17,5.13104360029884412514652251521965428991148229e-17,True,True,False,False,True,True,True,True,True,0.000000000000832055066625543236439354149408824932566236092,0.000000000000832089383322802045510147777135671992163261761,0.000000000000692258948075513008305887214366143416884840934,0.000000000000477501643948758670341143051650857705971720179,TRANSITION,TRANSITION,0.0,True
development,NONSYMMETRIC_D02_C04_E1eM15,NONSYMMETRIC,2,4,1e-15,9217533790745177217,2.391493584111105e-15,0.000000000000554336299044591914242986175735234109722102401,0.000000000000661085030678164862429613943852909704393303863,0.000000000000122388639810286682710036086921613902637745037,0.000000000000321979683747943865093419785956088983950117594,1.1957467920555526543516734330565189155463535e-16,0.0000000000012155409044019623319380352869314494660069609,0.000000000000444487898237436103068891040221008538479417266,2.6209439084572553845094837753563753433309434e-17,5.02740513034692305515680613558207663720899742e-17,5.66104886700367607724551545114486604766553917e-17,6.72681824111852447342987334106387191931245224e-17,1.41934951048846557259090562890351342779566313e-17,3.60999943669342620143698730774797556713023977e-17,0.0,4.34072703566244376267709425146509536035575676e-17,9.8380258515730846402481461506668926217363874e-17,1.41934951048846557259090562890351342779566313e-17,3.60999943669342620143698730774797556713023977e-17,True,True,False,False,True,True,True,True,True,0.00000000000371391616310583937871345435375919214264712648,0.00000000000371391697391177613107631604353590469886800931,0.00000000000225720279310961864947743385085972661699652463,0.000000000000825393305788077178651263612848686739163737447,TRANSITION,TRANSITION,0.0,True
development,NONSYMMETRIC_D02_C04_E1eM14,NONSYMMETRIC,2,4,1e-14,16169648863386683458,4.572178254043941e-15,1.77645298632317896222810359989640193804067043e-15,0.000000000000397890252717120602006671941308705012071175175,0.000000000000161367055433521241706966959473686276980324882,0.000000000000198336584231348976465910407303518549368968658,2.28608912702197129472625911927939394882364954e-16,0.000000000000399895314616145978098372670820529353404098211,0.000000000000359932248577572415302349992689132765744175905,9.46978294615297373690031121257979044899343565e-17,6.73513585931496541868419922646733404156125096e-17,2.220446049250313080847263336181640625e-17,7.50606173996033835167598019114398456442779794e-17,6.10964498372285908030229954334607376780910218e-17,1.99326092906012364439708412530136964447503513e-17,0.0,4.00410090281414646035555910328224343028764812e-17,6.85989580716498615352797134989606067666194737e-17,6.10964498372285908030229954334607376780910218e-17,1.99326092906012364439708412530136964447503513e-17,True,True,False,False,True,True,True,True,True,0.0000000000874136346895748476029069692062586283827978921,0.000000000087413662768404490404286243856634066064413312,0.000000000000388412665509572817411453778478472119239190963,0.000000000000349597104449856605527599428181289226042268948,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D02_C04_E1eM12,NONSYMMETRIC,2,4,1e-12,6407475249424120548,6.745621903127186e-13,0.000000000000659965081098166893369732922227687826836943652,0.000000000000144336038942105018240052423155241496780621579,0.000000000000272225879063521944220652636662156404738441843,0.000000000000954660096204292037329204846134439213776258426,2.67377110339978364237383126534727411133948834e-16,0.00000000000080456849715061188997402272850946405102869918,0.00000000000122715335237815395991409486592313034592583422,6.12304245887610298078303806423830141670862626e-17,1.2269190683743998026083586022445885624697015e-16,1.1102230246251565404236316680908203125e-16,5.80742413571478352586389718138268077457680192e-17,3.38513907664440901059865741365500388037144212e-17,9.79734327702617748341969324173075199344286186e-17,0.0,7.92835718787706241822900401279250505744607773e-17,1.15084325525760385150026565151677479239814469e-16,3.38513907664440901059865741365500388037144212e-17,9.79734327702617748341969324173075199344286186e-17,True,True,False,False,True,True,True,True,True,0.00000000747465181345701165110900847135432927728077806,0.00000000747465178442195673148488377292617480849965109,0.00000000000066815776921074983223720869111819079375295973,0.00000000000101909539002369456108173189188085573061420463,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D02_C04_E1eM8,NONSYMMETRIC,2,4,1e-8,2110367896937657781,3.1400312098853703e-15,0.0000000000000863817120682422423073901234268324051264610325,0.0000000000000376241804993373227019133392574149174698915406,0.0000000000000178550875090120389897303860803606341142196016,0.0000000000000453704212800663246852783975077118302295975823,1.57001560490036207527548623087844087527864905e-16,0.000000000000124162894128069601216831011307335166683880438,0.0000000000000633825103495683998825363322111603084313450488,1.67400332572604978309290904368602017189577387e-17,4.78301560819500144467965769335825114973049734e-17,4.51828035988302744922845863572819867626473475e-17,5.57228248974042977267027998334083533643374357e-17,6.52340588857895054939857805922611767978112044e-18,4.138555782227544231996166725907861775576831e-17,0.0,5.10854999321721396306579037093004004698679822e-17,1.44802838223619244067077986990362723146704669e-17,6.52340588857895054939857805922611767978112044e-18,4.138555782227544231996166725907861775576831e-17,True,True,False,False,True,True,True,True,True,0.0000989923063155542572590840242644898919714361029,0.0000989923063155031201823310444110949530952629441,0.00000000000017559284881941075596484515705405909888648893,0.0000000000000896364057536126992277542919323222343245884936,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D02_C06_E1eM16,NONSYMMETRIC,2,6,1e-16,12270543339706471805,3.792297416986579e-15,0.0000000000227373334389512211726304352303814857041856,0.0000000000624042070242840234713958635074702891782448392,0.00000000000981366292865797552057310459099053438556431465,0.00000000000948059651947235862695096774529669867899177494,1.79018083645736446909094322167827415112872467e-16,0.0000000000851417194813188903804732078321739427098455522,0.0000000000192944384662139798839709814306094008919712025,1.00893531383834426889622488945955846680236441e-16,4.05955685600319963256478212924151253658343344e-17,1.79018083652472396235890999667356629635115357e-16,1.05286320635493336858156802809651271665099728e-16,1.32120430207769933906325730719717366677538647e-16,9.16529088489179910624417473544309488877987554e-17,0.0,4.76007788926489156882106065732312278905204972e-17,5.33044486643350960445870324299374255947600466e-17,1.32120430207769933906325730719717366677538647e-16,9.16529088489179910624417473544309488877987554e-17,True,True,False,False,True,True,True,True,True,0.0000000000868241839175953639377910064425504250255402897,0.0000000000868242486322251261425278338624372391913412864,0.000000000105605305783342276304888652890482910243961314,0.0000000000239318055420466514672358848645441804383278544,RESOLUTION_LIMITED,TRANSITION,0.0,True
development,NONSYMMETRIC_D02_C06_E1eM15,NONSYMMETRIC,2,6,1e-15,1940784880010446549,4.21300016039741e-15,0.000000000010836058458099091448539109965242980939756526,0.0000000000268059464541915879904460383542877869980555433,0.0000000000234998690904289965082437248699596081884135457,0.00000000000640198995923442694778540468123180687661962008,2.1065000801987052854974415031404652700310237e-16,0.0000000000376422155622986993095136980636810819843390723,0.0000000000299020696996714433265576792953417291115601689,9.56226179969841040118480959532076795612885283e-17,1.7190627811878621550178227856295586592954717e-17,1.33688555545766701639112572834495829581517605e-16,2.29101925423081095714449258903630387409851108e-16,7.83039119281760116069597015799102972804556822e-17,7.6749999965975466802637703998784975126794559e-17,0.0,5.99077692069816729299844853963156867469300993e-17,1.52417681972080055587511420812302846609162803e-16,7.83039119281760116069597015799102972804556822e-17,7.6749999965975466802637703998784975126794559e-17,True,True,False,False,True,True,True,True,True,0.00000000094870795903039413949300311347497304489226364,0.000000000948707861535487061405355201045121795306389062,0.0000000000396783791172998953949569342619983354009821127,0.0000000000315195490013562663861045803260896414711280293,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D02_C06_E1eM14,NONSYMMETRIC,2,6,1e-14,9156666871012900516,4.8719620030042095e-15,0.0000000000232725086739655318616042672545187264843586449,0.0000000000353533917122405044837758481156006065769564118,0.0000000000170269046046007324143320299310825877280673567,0.0000000000339039150906098922174932519063316614773115868,2.40177961713330150811819698243932473984789957e-16,0.0000000000586261405641677496755309271898175769937890415,0.0000000000509310598731723379619760936571124931378529284,4.51944342903947101137189619530509057233480792e-17,7.7972061299367328041025797990718041505850557e-17,1.35064460289285197291946000079977775733763192e-16,1.800982726827799321265317683237733617591539e-16,7.19843206614974074696172438511346900595383997e-17,1.49948424538764531420954978206616666931471442e-16,0.0,6.34109906023360376662390566295309081678445664e-17,3.05632791983233841967497822703906395698081253e-17,7.19843206614974074696172438511346900595383997e-17,1.49948424538764531420954978206616666931471442e-16,True,True,False,False,True,True,True,True,True,0.00000000832130176406358666680385085260231774645899726,0.00000000832130179417811380551403884117964049076970719,0.0000000000541998861247861924808122228003828311411435752,0.0000000000470857815093459793645969755834211657337590903,OBSERVABLE,OBSERVABLE,0.0,True
development,NONSYMMETRIC_D02_C06_E1eM12,NONSYMMETRIC,2,6,1e-12,8314298135356376225,2.889515503908293e-15,0.0000000000104805420306964623144110779472276458068797675,0.0000000000137431391190805914531558273854930450591792357,0.00000000000857233952888367221966488383592311146703594207,0.00000000000212882091430833548121468880298889624863780355,1.40433275401998682501929163725806201284429692e-16,0.0000000000242238215830524557662494072618844166722602877,0.00000000001070130087646740969956207456807573352187503,1.10998221719328274389913690930111408574705585e-16,9.19155848834098098570440778415610937141564112e-17,8.95090418262361981179454998336783148175576786e-17,2.3798528041206094303151823342300470310140751e-17,4.46351080354967011707351942078131219672688498e-17,4.7932514120764419593083545961364734959039129e-17,0.0,4.51294914729651502364896050569193803388219268e-17,3.25827000393851983103198390505509756323922707e-17,4.46351080354967011707351942078131219672688498e-17,4.7932514120764419593083545961364734959039129e-17,True,True,False,False,True,True,True,True,True,0.000000948685670686779293662589972979292322415408137,0.000000948685670713079006480317329606969981936520002,0.0000000000383012249179957031871817175065640411767387835,0.0000000000169202423481965924892211132976106583117348099,OBSERVABLE,OBSERVABLE,0.0,True
